,events.out.tfevents.1556441670.gpu2.cse.cuhk.edu.hk,events.out.tfevents.1556543746.gpu2.cse.cuhk.edu.hk
18031,65.83000183105469,66.43000030517578
18227,66.12999725341797,66.19999694824219
18423,66.0199966430664,66.2300033569336
18619,65.88999938964844,66.16999816894531
18815,65.83000183105469,66.31999969482422
19011,66.3499984741211,66.44000244140625
19207,65.83999633789062,65.83999633789062
19403,65.95999908447266,66.31999969482422
19599,66.05999755859375,66.45999908447266
19795,65.7300033569336,65.8499984741211
19991,66.04000091552734,66.19000244140625
20187,66.41000366210938,66.37000274658203
20383,66.20999908447266,66.22000122070312
20579,66.30000305175781,66.38999938964844
20775,66.37000274658203,66.45999908447266
20971,66.05000305175781,66.73999786376953
21167,65.97000122070312,66.11000061035156
21363,66.16999816894531,66.16000366210938
21559,66.19000244140625,66.30999755859375
21755,66.33999633789062,66.13999938964844
21951,65.83999633789062,66.56999969482422
22147,66.08000183105469,66.5
22343,66.30999755859375,66.1500015258789
22539,66.12999725341797,65.77999877929688
22735,66.43000030517578,66.41999816894531
22931,66.29000091552734,66.5
23127,66.55000305175781,65.97000122070312
23323,66.1500015258789,66.30999755859375
23519,66.20999908447266,66.52999877929688
23715,66.19999694824219,66.81999969482422
23911,66.08000183105469,66.2699966430664
24107,65.83000183105469,66.5
24303,66.44999694824219,66.33000183105469
24499,66.33000183105469,66.26000213623047
24695,66.05000305175781,66.30000305175781
24891,66.12000274658203,66.68000030517578
25087,66.5,66.9000015258789
25283,66.58999633789062,66.66000366210938
25479,66.26000213623047,66.44999694824219
25675,66.58000183105469,66.55999755859375
25871,66.19000244140625,66.41000366210938
26067,66.19999694824219,66.38999938964844
26263,65.87000274658203,66.5
26459,66.36000061035156,66.75
26655,66.43000030517578,66.55999755859375
26851,66.5,66.61000061035156
27047,66.30999755859375,66.44999694824219
27243,66.19999694824219,66.25
27439,66.27999877929688,66.73999786376953
27635,66.4800033569336,66.36000061035156
27831,65.9000015258789,66.47000122070312
28027,65.93000030517578,66.72000122070312
28223,66.31999969482422,66.62999725341797
28419,66.0,66.7699966430664
28615,66.08999633789062,66.56999969482422
28811,66.45999908447266,66.87000274658203
29007,66.38999938964844,66.08999633789062
29203,66.48999786376953,66.38999938964844
29399,66.69000244140625,66.62000274658203
29595,66.1500015258789,66.68000030517578
