,events.out.tfevents.1556435940.gpu2.cse.cuhk.edu.hk,events.out.tfevents.1556537956.gpu2.cse.cuhk.edu.hk
13327,0.8343435525894165,0.9478400349617004
13523,0.7016247510910034,0.7465200424194336
13719,1.0534718036651611,1.0497832298278809
13915,0.7310731410980225,0.7312486171722412
14111,0.6566080451011658,0.7034958600997925
14307,0.8937124013900757,0.941494882106781
14503,0.7695562839508057,0.7817436456680298
14699,0.8417356014251709,0.7273999452590942
14895,0.7799267768859863,0.785983681678772
15091,0.6634193658828735,0.5702621340751648
15287,0.704825758934021,0.8430876731872559
15483,0.8095345497131348,0.9084709286689758
15679,0.8216222524642944,0.7243134379386902
15875,0.576968789100647,0.7015831470489502
16071,0.9260571002960205,0.8454282283782959
16267,0.8397219181060791,0.8035213947296143
16463,0.614845335483551,0.7582097053527832
16659,0.5630069971084595,0.6114302277565002
16855,0.8614833354949951,0.6362282037734985
17051,0.6823291182518005,0.8251374959945679
17247,0.6495771408081055,0.5871171951293945
17443,0.766156792640686,0.7139922380447388
17639,0.6372880935668945,0.6555562615394592
17835,0.6847215890884399,0.8517045974731445
18031,0.6531499624252319,0.6362142562866211
18227,0.5781474709510803,0.4796540141105652
18423,0.6059008240699768,0.5117107033729553
18619,0.43094781041145325,0.6243593692779541
18815,0.6087000370025635,0.6646796464920044
19011,0.6962331533432007,0.8090678453445435
19207,0.5719321370124817,0.65784752368927
19403,0.5224025845527649,0.5399265885353088
19599,0.6532398462295532,0.5773887634277344
19795,0.5702815651893616,0.5622242093086243
19991,0.6602365374565125,0.5552065372467041
20187,0.6221432685852051,0.6845730543136597
20383,0.7095792889595032,0.5787469148635864
20579,0.5507185459136963,0.6492624282836914
20775,0.6378029584884644,0.6501968502998352
20971,0.6072144508361816,0.5510152578353882
21167,0.6309679746627808,0.520393967628479
21363,0.6690859794616699,0.5496535897254944
21559,0.7398118376731873,0.5484405159950256
21755,0.5912435054779053,0.5635676980018616
21951,0.7286695241928101,0.6209259033203125
22147,0.5423264503479004,0.5239875316619873
22343,0.5232099294662476,0.4650237262248993
22539,0.5126291513442993,0.5039219856262207
22735,0.5428316593170166,0.6541733741760254
22931,0.678415060043335,0.6718174815177917
23127,0.4381397068500519,0.48323628306388855
23323,0.5603513717651367,0.4022865891456604
23519,0.5311779975891113,0.45406457781791687
23715,0.6419813632965088,0.6034911870956421
23911,0.5700441002845764,0.458342969417572
24107,0.3966127336025238,0.4663080871105194
24303,0.630946934223175,0.5542265772819519
24499,0.6560919880867004,0.6140255928039551
24695,0.41252198815345764,0.418243408203125
24891,0.4743526875972748,0.448807954788208
25087,0.6119632720947266,0.4169723391532898
25283,0.5020730495452881,0.4092300236225128
25479,0.47423964738845825,0.6212045550346375
25675,0.3675514757633209,0.423848032951355
25871,0.6177610158920288,0.5061889886856079
26067,0.4255678653717041,0.38061797618865967
26263,0.37055206298828125,0.47940653562545776
26459,0.59681636095047,0.5901529788970947
26655,0.5355057716369629,0.6242001056671143
26851,0.5107435584068298,0.42266738414764404
27047,0.40124639868736267,0.3787095546722412
27243,0.514927864074707,0.6441120505332947
27439,0.6091773509979248,0.47621893882751465
27635,0.47818464040756226,0.4260912537574768
27831,0.43275225162506104,0.4522380530834198
28027,0.6278114318847656,0.4960867166519165
28223,0.2566726803779602,0.3962925970554352
28419,0.5205410718917847,0.45542722940444946
28615,0.5523403286933899,0.4336599111557007
28811,0.5173080563545227,0.43967998027801514
29007,0.3460756540298462,0.41288504004478455
29203,0.4486246407032013,0.33809351921081543
29399,0.3689974248409271,0.3360867202281952
29595,0.3747361898422241,0.4642399847507477
