,events.out.tfevents.1556447983.gpu2.cse.cuhk.edu.hk,events.out.tfevents.1556550143.gpu2.cse.cuhk.edu.hk
10779,67.0199966430664,66.58000183105469
10975,67.4800033569336,67.05999755859375
11171,67.4800033569336,66.75
11367,67.6500015258789,67.2300033569336
11563,67.51000213623047,66.95999908447266
11759,67.6500015258789,67.27999877929688
11955,67.69000244140625,66.81999969482422
12151,67.77999877929688,67.08999633789062
12347,67.80999755859375,67.23999786376953
12543,68.20999908447266,67.04000091552734
12739,67.83999633789062,67.2300033569336
12935,67.7699966430664,67.30000305175781
13131,67.8499984741211,67.62000274658203
13327,67.6500015258789,67.18000030517578
13523,67.51000213623047,67.37000274658203
13719,67.69000244140625,67.37999725341797
13915,68.05000305175781,67.63999938964844
14111,68.0199966430664,67.5999984741211
14307,68.0199966430664,67.41000366210938
14503,68.16000366210938,67.44000244140625
14699,68.18000030517578,67.81999969482422
14895,68.13999938964844,67.58999633789062
15091,67.66000366210938,67.77999877929688
15287,68.20999908447266,67.66000366210938
15483,67.93000030517578,67.70999908447266
15679,68.37999725341797,67.87999725341797
15875,68.37000274658203,67.7699966430664
16071,68.41999816894531,68.11000061035156
16267,68.37000274658203,67.8499984741211
16463,68.54000091552734,67.9800033569336
16659,68.1500015258789,67.69999694824219
16855,68.02999877929688,67.69000244140625
17051,67.83999633789062,67.98999786376953
17247,68.06999969482422,67.83999633789062
17443,68.27999877929688,67.94000244140625
17639,68.3499984741211,67.7300033569336
17835,68.41999816894531,68.2300033569336
18031,68.1500015258789,67.77999877929688
18227,68.16999816894531,67.94000244140625
18423,68.62000274658203,68.23999786376953
18619,68.22000122070312,68.12000274658203
18815,68.0199966430664,68.06999969482422
19011,68.25,68.06999969482422
19207,68.62999725341797,68.27999877929688
19403,68.29000091552734,68.33000183105469
19599,68.20999908447266,67.98999786376953
19795,68.55000305175781,68.22000122070312
19991,68.1500015258789,68.37000274658203
20187,68.12000274658203,68.2300033569336
20383,68.19000244140625,68.30000305175781
20579,68.36000061035156,68.30999755859375
20775,68.4800033569336,68.2300033569336
20971,68.54000091552734,68.19000244140625
21167,68.45999908447266,68.41000366210938
21363,68.1500015258789,68.06999969482422
21559,68.4000015258789,68.45999908447266
21755,68.55999755859375,68.19999694824219
21951,68.22000122070312,67.94999694824219
22147,68.33000183105469,68.30000305175781
22343,68.55000305175781,68.31999969482422
22539,68.31999969482422,68.19999694824219
22735,67.97000122070312,68.11000061035156
22931,68.62000274658203,68.08999633789062
23127,68.30999755859375,68.25
23323,68.41000366210938,68.37000274658203
23519,68.4000015258789,68.3499984741211
23715,68.51000213623047,68.18000030517578
23911,68.69999694824219,68.2300033569336
24107,68.37000274658203,68.08000183105469
24303,68.38999938964844,68.38999938964844
24499,68.23999786376953,68.4800033569336
24695,68.70999908447266,68.1500015258789
24891,68.76000213623047,68.11000061035156
25087,68.61000061035156,68.5999984741211
25283,68.66000366210938,68.58999633789062
25479,68.4000015258789,68.33999633789062
25675,68.61000061035156,68.83000183105469
25871,68.83000183105469,68.68000030517578
26067,68.73999786376953,68.51000213623047
26263,68.66000366210938,68.52999877929688
26459,68.83999633789062,68.80000305175781
26655,68.81999969482422,68.80000305175781
26851,68.4000015258789,68.37000274658203
27047,68.75,68.80999755859375
27243,68.77999877929688,68.44999694824219
27439,68.86000061035156,68.62000274658203
27635,68.68000030517578,68.54000091552734
27831,68.58000183105469,68.48999786376953
28027,68.95999908447266,68.51000213623047
28223,68.80999755859375,68.58000183105469
28419,68.94000244140625,68.41999816894531
28615,68.86000061035156,68.63999938964844
28811,68.61000061035156,68.87999725341797
29007,68.73999786376953,68.16999816894531
29203,69.04000091552734,68.83000183105469
29399,68.88999938964844,68.5199966430664
29595,68.83000183105469,68.55999755859375
