,events.out.tfevents.1556423473.gpu2.cse.cuhk.edu.hk,events.out.tfevents.1556525465.gpu2.cse.cuhk.edu.hk
18227,0.0081485565751791,0.012358409352600574
18423,0.013670558109879494,0.10197257995605469
18619,0.02390448935329914,0.03100849688053131
18815,0.04203785955905914,0.0684858188033104
19011,0.1008201614022255,0.03863227367401123
19207,0.08840669691562653,0.06814011931419373
19403,0.008045703172683716,0.016515368595719337
19599,0.06834346055984497,0.16392073035240173
19795,0.076461061835289,0.010370752774178982
19991,0.041131965816020966,0.07791644334793091
20187,0.09163463860750198,0.018700063228607178
20383,0.029576152563095093,0.05491412431001663
20579,0.005598628427833319,0.012882214970886707
20775,0.019800830632448196,0.058304592967033386
20971,0.031925130635499954,0.02062949538230896
21167,0.043872687965631485,0.13674703240394592
21363,0.00497288117185235,0.004338628146797419
21559,0.016520634293556213,0.008125347085297108
21755,0.030651699751615524,0.06827322393655777
21951,0.02759368345141411,0.012201163917779922
22147,0.012338727712631226,0.05924868583679199
22343,0.009239447303116322,0.0041359723545610905
22539,0.07674522697925568,0.034905653446912766
22735,0.06309451907873154,0.13695977628231049
22931,0.04025661200284958,0.012373649515211582
23127,0.032500188797712326,0.05493204668164253
23323,0.12952297925949097,0.06676719337701797
23519,0.03939469903707504,0.13187715411186218
23715,0.12192767858505249,0.07849301397800446
23911,0.042588040232658386,0.02254253625869751
24107,0.017889296635985374,0.2467128038406372
24303,0.108160600066185,0.01271106954663992
24499,0.07187803089618683,0.1043299064040184
24695,0.05219864472746849,0.04643762856721878
24891,0.010202162899076939,0.04621921107172966
25087,0.025918960571289062,0.023791329935193062
25283,0.028003055602312088,0.014355061575770378
25479,0.04503120109438896,0.0312931165099144
25675,0.009373974055051804,0.013475245796144009
25871,0.06315287947654724,0.02007855847477913
26067,0.05716238543391228,0.012926538474857807
26263,0.029997747391462326,0.015464503318071365
26459,0.10705292224884033,0.01010490395128727
26655,0.03431180119514465,0.019069503992795944
26851,0.05127139389514923,0.054302509874105453
27047,0.07574869692325592,0.01393122598528862
27243,0.07371047139167786,0.011196201667189598
27439,0.008682277984917164,0.01952412724494934
27635,0.029435675591230392,0.08391671627759933
27831,0.021799348294734955,0.05901876837015152
28027,0.052405424416065216,0.023436956107616425
28223,0.023068170994520187,0.06055905669927597
28419,0.09066932648420334,0.011003202758729458
28615,0.009778404608368874,0.037286534905433655
28811,0.03444806486368179,0.08720435202121735
29007,0.01738039217889309,0.017384123057127
29203,0.08562212437391281,0.014971543103456497
29399,0.01595640927553177,0.05855415388941765
29595,0.04330015182495117,0.04507196322083473
