,events.out.tfevents.1556457045.gpu2.cse.cuhk.edu.hk,events.out.tfevents.1556558412.gpu2.cse.cuhk.edu.hk
26851,0.14691394567489624,0.15372517704963684
27047,0.17627912759780884,0.15838080644607544
27243,0.08751422166824341,0.1151733249425888
27439,0.10546284914016724,0.12715892493724823
27635,0.11010093986988068,0.17807811498641968
27831,0.13092392683029175,0.08959925919771194
28027,0.14663639664649963,0.1490764617919922
28223,0.10914440453052521,0.12431403249502182
28419,0.12082172185182571,0.13087433576583862
28615,0.20465929806232452,0.1971173733472824
28811,0.09872599691152573,0.14532305300235748
29007,0.11152394860982895,0.0772920697927475
29203,0.12713077664375305,0.11363187432289124
29399,0.20907467603683472,0.1766069531440735
29595,0.08571482449769974,0.12745097279548645
